"","ENSG00000073350_at","ENSG00000064547_at","ENSG00000058085_at","ENSG00000008323_at","ENSG00000006432_at","ENSG00000005001_at","ENSG00000002587_at","ENSG00000184363_at","target"
"MSTO-211H",6.59727560850983,5.08206877275999,6.3018882918217,4.55819407432987,4.01325455004316,4.47922779236241,4.15394439998258,5.17651753513853,0.06576980990675
"NCI-H1048",8.08560621700031,7.08905086722372,4.00088516179792,5.57912903437864,5.57874159126549,4.44875431140933,4.07190260201135,6.87958132301335,0.0310902025796412
"NCI-H1092",7.18856465631244,5.51327121026815,4.19041495591067,4.20272776810295,5.73822038613581,3.98559442574632,4.64962824769809,4.9173683824256,0.0213621543715331
"NCI-H1155",7.6030710524602,5.25659053280276,4.0120581935252,4.44219685568911,5.7393603530193,4.12676579957663,3.79324370243723,4.87892530601651,0.0667644385084994
"NCI-H1299",6.87576151122821,6.44179320049698,4.67834247015157,4.74468462941656,5.29083760511084,4.98497571236319,4.18705319343946,5.2180593676434,0.0678721343126194
"NCI-H1355",8.13323109158751,7.27284022076264,4.16915726488235,4.36611616682206,6.48438965919416,4.31364618439012,3.73452925694303,5.79619330016349,0.173838743531296
"NCI-H1563",7.7968174169347,5.4251549217813,4.39863419153071,4.49123051510891,5.59138859589395,4.52195941786818,3.98132335685784,6.5064118908229,0.0295687138448594
"NCI-H1573",10.9537222555403,5.65554667710553,7.30776784350248,5.50775841573123,5.83535747475453,6.39327964204651,6.23366771023857,7.40651662339722,0.15498612049079
"NCI-H1581",7.76604230986964,5.61381869931853,3.9722710709475,4.17307475376597,5.7542129654813,4.36449129479609,3.89080719634507,5.27754670116688,0.00276550366657413
"NCI-H1648",9.30107439029532,6.35523956953504,9.70089626537622,7.33881993926386,7.35297369860143,7.01391786934395,7.86275050398263,8.48276013162302,0.0920606226207787
"NCI-H1650",9.06589162506026,6.89624573196402,7.05392969652253,5.68786723595029,6.54992236522203,6.42433922815826,4.89415854558077,7.7683449870258,0.227081708702449
"NCI-H1651",7.80381244099,5.28764840051161,4.20130204774154,4.7612115366413,5.33726348775844,4.35058711449204,4.14473862933257,5.11014705594471,0.0466124285541447
"NCI-H1666",8.50536897410326,6.69672204899903,8.41054626435042,4.92384482431729,6.38985004867021,7.01688267919315,7.66635614338955,8.85278911767717,0.37955965867326
"NCI-H1693",9.0890235965055,6.38647846610038,6.87556519057302,4.58905437672809,5.3408864506651,5.77964901313303,4.66064753409437,6.68545525702813,0.199833484563018
"NCI-H1694",6.7050152047974,7.00353177283798,5.75453739762796,4.51189285374427,6.4380041571112,4.4803897157959,5.45957557890087,4.83159044236855,0.0284999999999835
"NCI-H1703",7.05100933370136,6.1181795538885,4.20487122147866,4.39147790918371,5.499752833106,4.54553935390827,3.91138017183279,5.012249993938,0.0569931545450536
"NCI-H1792",6.40725181615781,5.2393963493943,4.07028678176873,4.35017238832362,5.78217038223294,4.63241925868948,4.09264201902913,6.36015024841734,0.036223896614207
"NCI-H1793",7.42129958509529,6.685271976062,4.80501464570278,4.34911045663959,5.95162195381034,5.21428365598019,3.9259875814812,5.3297157433371,0.142220806267932
"NCI-H1975",8.21336366814899,7.51227301833613,5.37550335448688,4.61505628493054,6.41975452331898,6.01881458896192,5.40275172299813,8.25767250344109,0.0522450057522059
"NCI-H2009",8.80336023289061,6.39938608230005,9.6040110559656,4.88848879671629,6.38674575434866,5.95255244811452,8.34132781523647,7.8574477842322,0.0824950399086593
"NCI-H2030",7.16704254650103,5.99748585443605,4.46338076850213,4.04098464960413,6.88152912830298,4.48064900021253,3.91463426745951,6.77407788485584,0.156933801544109
"NCI-H2052",7.47678064252119,6.2413417536669,6.07061983917604,4.42736189024494,4.83250071847242,4.42451513858595,5.19863901398069,6.58685975500229,0.099878986242815
"NCI-H2087",9.0164436420458,6.33104982186672,8.63585102830693,4.96701051062506,6.51242996508246,5.50130404824689,7.26974857414783,8.32111619870292,0.0863111452600085
"NCI-H2122",9.55354205834447,7.12031343191034,6.74642360966815,4.70345129318545,5.79846550063538,6.35597593872485,8.19665185927272,8.68152125747122,0.105763432530989
"NCI-H2170",9.68049746744784,6.28519853963339,5.64344877980557,5.0080108342352,5.39445399799989,5.94364476525819,6.10938784926125,8.92638153858392,0.206563319940678
"NCI-H2228",8.19931706641001,6.55942322397544,5.74624735898352,4.12213826132792,6.14557314108436,4.74396148098717,7.61612068881988,7.21935307276509,0.114045310700619
"NCI-H226",7.83782987892824,6.42767368306872,5.40965119220077,4.34314810581339,5.77737301567303,4.25726626825922,3.9827506468723,7.41377313413619,0.00612994770628805
"NCI-H23",6.76215796032177,5.82155090291593,4.60770228009948,4.20286839106686,5.3439568063957,5.32545387511158,4.2501374636489,6.61755854120124,0.013603330166332
"NCI-H2452",6.58483731393816,6.19623660243198,5.54576521566239,4.47889939861444,4.55093018529909,4.50031447791434,4.40358774353727,5.39017365335052,0.0942255528691011
"NCI-H28",8.13651888713505,5.47318954217427,4.44518975714365,4.4557329995643,5.29213658012853,4.50938757136803,5.09322327523679,6.45696369199795,0.27387173467131
"NCI-H358",8.85214004495598,6.11325628362151,8.26323950211143,4.71059999824768,7.1067321490251,5.98416925494493,9.13046809632889,7.76405951352758,0.188911090968294
"NCI-H441",9.66951705738127,6.03562381671582,9.77907343562351,6.0655672681944,7.59165889679221,7.21260885622798,6.53132257226179,8.3896357284734,0.0358344012341619
"NCI-H460",7.31860151347567,5.42239128592257,4.59763917138344,4.51726806310647,4.3855739656638,4.91806180045137,4.14975546781588,7.2302375327502,0.0164182187267122
"NCI-H520",9.0556315501432,5.65689680698356,4.62393937805633,4.60416885726736,5.7831527067348,4.7802205073763,5.0789274592864,7.65955249663986,0.000464270693344648
"NCI-H522",8.53596829876144,5.96205039481991,4.149400026635,4.35513613834249,6.13409076596999,4.40260765624642,4.13367558386214,5.01332252492382,0.0403487515735879
"NCI-H650",6.39279877077293,5.04858224067436,6.37447252516196,4.26164246539621,5.67605727119191,5.5551293452762,3.82465686748106,5.22415692476731,0.00551956284360522
"NCI-H661",7.48846086879501,5.38603021756654,4.17578192527086,4.72555767672165,5.29508193003347,4.39738302967393,3.82792137685652,4.76732497153185,0.04137499999998
"NCI-H727",9.32322430984963,5.80952937873771,7.03786578446891,4.86702086731494,6.2889307577998,5.63489915240384,6.73015091831678,7.50380043942449,0.0446250000000132
"NCI-H747",9.98203233746035,7.11357067858449,8.71584194539098,5.37853111588206,5.51479975535473,6.07633351141464,8.36603555438826,8.86828754500347,0.0981148897876413
"NCI-H810",9.79258784362385,5.14309203498747,4.22365820491275,4.37542325719064,6.11422451116938,4.53873965508579,5.09243381245958,7.31358246428189,0.0312500000000095
"NCI-N87",10.2113399295674,6.86346221312457,6.02407358457966,6.03853755532804,5.61937015660408,6.45300716944195,4.97053625345539,8.35142956497281,0.0927102449257784
"NCI-SNU-1",6.66951257742707,5.43336682216419,4.20179823458317,4.87761391159624,4.09366408592525,4.20265793075343,4.00932880828388,4.91926242291174,0.109336373962966
"NCI-SNU-16",10.2881602082829,7.03995070194329,5.64427917823417,5.11469045401523,5.97684892128594,6.1214294334402,4.97080243802893,9.16648826919703,0.0624655101747016
"NUGC-3",8.79247540395337,7.75995262018858,10.7196288030036,5.58859748569174,5.34730578762693,5.45914630928115,9.83782948569569,9.25978619990534,0.238462657964409
"OC-314",9.04720129761669,6.7722392992829,5.27235080046951,4.79314124810984,7.33526322933615,4.59475916324587,4.68681981742475,7.72421988887685,0.0419109271653013
"OCI-AML2",6.81086546124504,6.95276895947058,4.24449218100004,4.56926489029319,3.86653194168747,4.32661251962628,4.10453517672802,4.96107555972325,0.0304367215754431
"OE33",9.70587931552637,6.10983746370538,9.70303654720073,5.86910764832386,5.92964990869526,6.84868228893631,9.60922292040631,7.59352046468558,0.105356764300622
"ONS-76",8.09999926818433,6.53823528552255,6.09973445640342,4.31551953240539,5.13639025171418,5.03540976291034,7.53698777366102,7.89464851647801,0.0237358607677965
"OPM-2",6.85707990479637,5.18219521031637,4.25357674213756,4.54425518046532,4.28666983122094,4.45035805720091,4.0875375453272,5.00766595605009,0.0670338345084514
"OVCAR-3",8.30467117446052,6.5931409635642,5.90521679203408,5.51021553830872,5.6616079542518,4.99524509762388,4.25113167318142,8.08242223230116,0.152131632170089
"OVCAR-4",8.55880620849809,6.44554802154389,7.64750026631831,5.32075792241388,5.72640116723626,6.21901734725028,4.17292539602374,7.82698408343968,0.092005660585205
"OVCAR-8",8.11220997895112,5.73820322638051,5.92950409660864,4.59733972877776,5.03110827469743,4.56754582826212,4.1137191819889,5.86135213207474,0.0190845511565995
"P12-ICHIKAWA",6.35332266552158,6.01755873430584,4.39118076580651,4.69332774718362,6.05660077898976,4.582848313523,4.04707053798634,4.80308838795267,0.0467376391333637
"P31-FUJ",7.70280275009732,6.68453826505744,4.242260096796,4.5480713008121,4.40398487880534,4.67259281278192,3.90628037733511,5.25588648144844,0.0101730637355268
"Panc 03.27",9.32134063330451,6.92976015880014,10.8208512610081,5.56002328554723,5.94505272382298,6.45329334980712,9.47272786783326,7.29634129461811,0.0725909709091983
"Panc 10.05",9.48363781584117,7.50418961978983,7.1983257734861,4.98537792459978,6.04279930004982,5.90384697643487,11.2640378052945,8.78872722686049,0.0789021860563246
"PC-14",8.89173491057752,6.59794036700196,7.06115172743385,6.80307283657334,5.64361455097291,6.64350859260987,8.85442154956826,7.74636106254834,0.540940450602735
"PC-3",8.59459954726678,7.39345428418764,8.53021963550956,5.79708883594439,5.93594520244195,5.69872058181674,5.26770175087476,8.09580405045326,0.0552441144544559
"PLC-PRF-5",9.33143422152361,5.46754409859774,4.35342202169639,5.07446410060061,5.74866079898301,4.83198273565102,4.23431002213504,4.84589689456112,0.0900490520445631
"PSN1",7.68511338579642,5.55599009981058,8.56354737287775,4.35871460841296,5.59706147114311,5.45341804302226,6.75664842783583,6.81412030738531,0.0356318899855583
"Raji",7.02322338182206,6.20880409479326,4.42369380584,4.73702575362264,4.42513758629719,4.84304804485243,4.29055892008224,5.02721914853193,0.00551992741310425
"RD",6.43639261491875,5.50089271572664,4.09739585126881,4.1497039094923,5.81952522782929,4.25886155549259,3.88277927406088,4.86128463398852,0.00224693553573452
"REH",7.68611835373839,6.17398165255872,4.50581964626505,4.2878728722506,4.13998726376679,4.60132008608978,4.83629448246635,5.37283328269102,0.00772981044883714
"RERF-LC-MS",7.11570837133273,5.47008320452884,5.07933070709283,4.47749212582824,4.85174203955379,4.5766435944019,4.85030033896534,6.63917769287505,0.00418477518783433
"RKO",8.24117561060983,5.795725386927,4.48674098308432,4.52204832392902,4.36432496199076,5.95923817167022,4.32087630889882,5.7094589177886,0.00508940224508225
"RL95-2",9.03452010135553,7.03956051321508,7.41914043644532,4.2726129714321,6.17179187055356,6.67918511186536,5.11525612206434,9.01466053640121,0.22571826064209
"RPMI-7951",6.30075894067234,5.00548467422666,4.41512601573734,4.40894168057075,4.73464143958908,4.21395720135671,3.99872569898462,4.98733779100696,0.0409668575891187
"RPMI-8402",6.46849842973055,5.55475304200282,4.11373982238956,4.80372642716069,5.1019754851655,4.53833446204843,4.11285047310688,5.22942734385482,0.0187805913815818
"RT-112",8.56321157991283,6.13628515692693,7.07626307437072,6.37882540565286,6.23542782434032,6.26740050711681,9.15287525949855,8.79258391381181,0.0564007620631004
"RT4",9.72076245281698,8.00646065267064,7.46918460956413,6.72363334272568,5.69857182252611,5.14055987894414,8.68915997588571,7.53167513659774,0.176147752675761
"RVH-421",6.68747101421359,5.65515953975476,4.21920356901785,4.60659712590891,4.91966625345736,4.77980807246562,5.4007893944237,5.20846783092389,0.0176129207042673
"Saos-2",6.763423432841,5.21127592492311,4.22813453716642,4.1578302095052,3.76051934290362,4.10383340371573,3.85285865721547,5.02413501945803,0.00539994582583625
"SBC-5",7.5146126198945,5.58257444332595,4.17760440408335,4.39412155943073,4.57784550953771,4.12225285941976,4.18743718004844,5.59923199810341,0.00441444167839489
"SCC-9",8.95197926975245,6.24553199448459,11.2953551735926,5.00855326385336,8.05887558441217,5.23114183056689,5.60016421798692,9.19621736155819,0.219030060947369
"SF126",6.95576331322434,5.48354569981026,4.19830114705201,4.33135897247017,4.9564542596549,4.05923635462626,4.09103624770049,6.17804365577581,0.00313995098662212
"SF295",6.81287936373806,5.358173398536,4.10035949396579,4.43373129772754,4.04766871301832,4.62385994271814,6.39497686289199,4.8731697411531,0.077947633583699
"SHP-77",7.56121147526026,5.364954191011,4.2404717578765,5.17291112715291,6.0167166714278,4.387932424574,5.13399230445124,5.32180558741006,0.0288750000000049
"SIG-M5",7.0167542055771,6.42706461191454,4.23454344663274,4.75202720114583,4.30834556737793,4.41753192799053,4.09784510369245,4.70839086822456,0.149136554539324
"SIMA",6.2768384881022,5.44788566329334,4.21074303436744,4.65170432903051,5.78352353753816,4.37936510684487,4.58079591867394,5.1120310594556,0.00398849576686244
"SJRH30",6.5411986260701,5.2902354376441,4.17244375052933,4.76247070519683,5.066762779122,5.15858123384948,3.88652302490823,5.01178926451573,0.0183801192598461
"SJSA-1",6.91661735452081,5.10318012750085,4.25160360360102,4.21200874976083,4.35917308012854,4.39278192125678,3.7369190174398,4.9917971316556,0.0463126080044473
"SK-CO-1",11.4971741156423,6.80805525314564,7.83408722787253,7.06538750280281,6.86874460703219,6.27789926050196,6.06529055874045,7.17771386372844,0.135559770075422
"SK-HEP-1",6.7002392713527,5.0488753900578,6.60777583717513,4.56838150710895,4.64635909585599,4.1901180988398,3.91515114493478,6.18216273509034,0.0227064505863465
"SK-LMS-1",6.55678623069811,5.37444617066921,4.34445478845301,4.34248356498562,4.2245554316255,4.53327525359417,3.9416898943289,5.30264889887136,0.102831231850038
"SK-LU-1",6.67595028325421,5.22880994513939,7.7091177640198,4.2535260272573,4.6179066737053,4.49205465321088,3.94347620668067,5.90742516053663,0.0402151128671169
"SK-MEL-2",6.31495117674034,5.14918460782383,3.94434522027025,4.35839243046667,5.14892217272094,4.3780967825231,4.39710240413648,4.83816819555758,0.0122499999999774
"SK-MEL-24",6.41087722585644,5.23834111566041,4.31243086503385,4.19438474382143,4.31269422009243,4.56034954371879,4.85983766918377,4.91212122564657,0.0178406851073558
"SK-MEL-30",6.62390256263026,5.2516194798553,4.25544196696004,4.51661308375136,4.81129255828298,4.31826051739718,4.02692076918116,5.00571630439903,0.00627453766567621
"SK-MEL-5",6.7193052402277,5.60466730611978,4.30190996045912,4.13002218887931,4.77886482690016,4.50515077065354,4.61953752602097,4.94464524582892,0.0558385793080918
"SK-MES-1",7.50975696617532,6.62971762199851,6.55309985982538,4.32278396654841,5.43848183014173,5.07539963203066,8.83558660347514,6.96147952385479,0.27689061489317
"SK-MM-2",7.04356505314979,5.64493771677849,3.89157185576046,4.28312544740862,5.32070405859631,4.47164601345759,3.99952209220584,4.75530326154148,0.178753500314777
"SK-N-AS",6.66090433408165,5.40958919825744,4.31167620161858,4.69401560331217,4.44115597205186,4.51874435372204,5.25020835784363,5.18174214604742,0.0244355177348076
"SK-N-DZ",6.19763473349016,6.9796650634153,4.19640680437739,4.75539565390619,4.91200495676722,4.46428106875498,4.23071343429684,4.87828307787169,0.00244857574902735
"SK-N-FI",6.04568505603388,5.20301481249204,4.40956995369118,4.42737565584965,5.08372445635796,4.46765076819678,3.73196483551087,4.69413540908759,0.0511250000000146
"SK-OV-3",8.62868621455022,6.41079149337238,6.52571580896903,4.47433226134565,5.70056783995062,4.37891334866254,5.20139095878424,7.55866120867509,0.0979974309381707
"SNG-M",8.56705212725751,5.81147897832174,7.73284396074926,4.24275486934608,6.57629080712727,5.30725890105231,7.5658051885815,8.10617266572975,0.0811793895559483
"SNU-387",6.52756570560518,5.0805965275464,7.72479010291106,4.44974590215369,4.63015362597909,4.77225276269993,3.79412420105492,5.82452250345159,0.0469875000000191
"SNU-423",6.35754332467149,5.16152847006919,4.22631951681237,4.49785716106346,5.24433632439628,4.26810043787502,4.75442489777359,5.24427874639881,0.0464559201132997
"SNU-449",8.98401350100032,5.40381442177848,4.25656352376752,4.36459889876654,6.4629450160345,4.5277752236323,3.89227136050285,5.45575635132031,0.0635998672226524
"SNU-475",7.36966518178285,5.0079862945278,4.0916664906506,4.32702753867994,5.9545226577586,4.11445304175552,3.93884321403219,5.03194024937596,0.0673000731000959
"SUP-T1",7.07861453123874,5.83310832814208,4.52154840360236,4.50745744321254,5.18632429415794,4.52771205929326,3.8964022379931,5.3046364309157,0.0496303414143008
"SW1088",7.2053414907086,5.3738099524827,4.31219206669924,4.11199513503339,3.9378479556732,4.20436076238753,4.72567561927804,5.08371933899851,0.0597807624117361
"SW1417",9.8983128969107,7.0865842025226,6.20987107218046,5.46522141647709,6.05339464223323,6.69480221842764,8.01275398125101,8.59194666673067,0.0119424650196592
"SW1573",7.29540462583053,5.31830778428698,4.15076639020326,4.31616783647566,5.16627419984358,4.54162321428593,4.04460485156169,5.29617363985521,0.0772478531768002
"SW1990",7.86624248609326,5.63157838591984,6.93993457125703,4.67798663701681,4.95806298484484,5.70100763837239,9.22881406341097,6.9178239163106,0.0581132366122344
"SW48",8.79530132524776,7.52226247704046,6.73323606176604,5.20997475682197,5.96695103807718,6.15819358958513,4.33540394487355,8.42260140507005,0.343234243867047
"SW620",10.0342352110358,6.2882982138678,4.87043105627259,4.35446609374463,5.62302961845115,4.81823511617687,4.34156647173093,8.57611607611043,0.00334224871231981
"SW780",9.8133792716904,6.60737032740709,6.7691631790666,6.08111237139307,6.53497420357857,6.004202150906,7.73127884803978,7.35873955185957,0.123548403250752
"SW900",8.53823244302061,6.0960604202463,8.93871752999947,5.33242904172432,6.46006384746303,6.20080692006467,7.40083797431721,7.56637354329821,0.0557605464905558
"T-24",7.06257196923622,5.36525936475911,7.49000339885273,3.98746161988123,5.83751508471411,4.58067768592052,5.58094430221059,6.70409747380732,0.0816369320887013
"T47D",10.1412892505896,6.80671397345789,4.39907837445157,5.15951481472707,6.28175454133064,5.48420369743665,3.77182498648366,7.85765668879446,0.06689549956103
"T84",9.97088852456315,6.99146419972942,9.02979530601943,8.14573852796495,6.35856543362012,6.36373799997334,6.95408916731437,9.59047817196558,0.0648092399897592
"T98G",6.33673917083729,5.41545533855448,4.31311057512482,4.80465430416507,4.12977155297089,4.29809146976041,5.18550855533949,4.88716383534821,0.0294470072702795
"TCCSUP",6.3424901620524,7.02921451824441,4.3034928237352,5.51284678706109,4.73687074026475,5.22739035033094,4.22663954926017,5.6796585055189,0.00546034108933446
"TE-1",8.57756615520063,7.38343577693446,8.59587072254253,5.47118944019195,7.0091075886949,7.05920803439971,4.19945800816095,6.72572235711384,0.103828455719309
"TE-11",7.98618289736277,6.6372683814155,9.44253687863269,5.43613217704216,6.27856595800865,5.56591142697018,7.21685033422081,8.96095382204315,0.258841899431104
"TE-15",9.09413687089487,6.39567130885872,9.85825220369651,6.18104147448251,6.54476507779379,6.38344170837586,7.78423729916341,8.96479996687769,0.240444361303811
"TE-5",9.54763138617476,6.29147600419414,5.43173840530412,6.52367452263741,6.67933695847459,7.7717725885718,5.71678897773622,8.33624039510464,0.0276774699077714
"TE-9",9.26954845893255,6.02486817850311,6.21704363521174,4.5982252857773,5.7862848763909,5.42142004195122,4.78516735251294,9.51268091712931,0.0813901956462626
"TYK-nu",6.53327833742456,5.57190791538738,4.04499370109968,4.20915776961637,3.99159176390126,4.55085795363268,3.91875496462726,5.32320358706606,0.00508941687390529
"U-118-MG",6.03734886244949,5.09317887196945,4.51162723702828,4.3506158044586,3.88324916845243,4.51230806770094,4.74114313968213,5.00243493101337,0.0330619268206964
"U-2-OS",6.0117724898183,5.30037409977191,5.26868739451528,4.22034872276966,6.34415627071217,4.52011986447211,3.96374170621628,5.6942387078981,0.0506052514081643
"U-87-MG",6.2655370231034,4.93912621472325,4.95269828733655,4.37287939084024,4.98881548425402,4.4976034787576,4.10032086334613,5.39464400301807,0.000384199047795297
"UACC-257",6.74854847969408,5.41156356062541,4.19692992340668,4.36624305897494,5.16342636351214,4.38300528192319,5.97061047530088,4.94057035980543,0.00659501450670053
"UACC-62",6.64426544296892,5.42482492254799,4.27684098481878,4.32608870971438,5.04276315540289,4.95943823950927,4.20769365005432,4.89900091334947,0.106690079648652
"UACC-812",10.6784453850439,6.65616018487857,4.31714686495127,5.84852996568346,6.5805972965941,6.68630324054713,3.99456680607521,7.40096007741469,0.0512525006047635
"UM-UC-3",6.68293339058467,5.43233262715803,4.47471274345874,4.70788230499263,4.81305656470372,4.69313348981259,4.13100797904108,5.80351825048387,0.00118553296549584
"VMRC-RCZ",7.7275766667282,5.5133764606286,4.31218685649334,4.22061950947878,5.24179199107804,4.87912875404909,5.01134418901775,4.59732405021115,0.0381618443321005
"WM-115",6.46960287447878,5.23047213075065,4.213844650741,4.07828376343914,4.25805115188481,4.64755952328768,4.37700320231405,5.00375672289153,0.00950212472418366
"YKG-1",6.20817974832805,5.16572021283567,4.02958380261772,4.51529244798348,4.4698951663068,4.10374405806457,7.54089318942441,4.91977978594139,0.0382756406188797
"ZR-75-30",9.44490660018362,5.88985245090875,4.64978981414893,5.19600657045801,5.66709174202714,5.52801713136148,4.27622119074674,7.63839908252038,0.03162334980768
"1321N1",6.41214028965054,5.70506893749555,4.16491003472675,4.41835160740654,5.08782851210669,4.44627940013799,3.8489713578558,5.20945558442983,0.0626456801876653
"42-MG-BA",6.91363107102106,4.81847194021088,4.21553216285627,4.3815413002582,4.60622659362155,4.24692775066745,3.94166928575403,6.06980770100413,0.0969813356355267
"ALL-SIL",6.60866709790959,6.50774988097535,4.25324934074537,4.44993862804429,5.97635485616419,4.60310527282471,4.09826181022485,4.79430056250057,0.0837294963585979
"AMO-1",6.92485847860165,6.01365532396288,4.078818050782,4.62911832617396,4.57119503304205,4.75367504614877,3.75994461186168,4.95531734814824,0.0407364150535529
"AZ-521",7.27461377802015,5.20124327873208,4.29709058581726,4.62224933457164,5.70387483323338,4.36016841451656,4.1833585638953,4.89491977643399,0.146590449199254
"BDCM",7.20583661520494,5.9884206838166,4.18297562993917,4.62915425105315,5.11815744577312,4.298782980422,4.68522576514177,4.83086464863158,0.0168823013481282
"Caki-2",7.31185337673952,5.3467579907099,8.67856222901563,4.46487767305072,4.75412687724067,4.37295849582038,5.20170468435201,6.97214992327195,0.127161873969088
"CAL-78",6.63431148974154,5.34191090597392,4.05671709602521,4.43082633361574,4.79990312565197,4.26448710972579,4.3256715735143,5.1774584178633,0.030486579009907
"CCK-81",9.79876065964941,5.95414337668702,4.4346105009119,5.78791841964937,5.57216901585644,5.87305945574996,4.62972155957828,8.31137735431806,0.20739255542648
"CI-1",7.27036415693173,6.57526103709381,4.24209426261303,4.15380004472044,4.47084912894912,4.68094444553562,4.2299647884654,5.32670885011634,0.0263385919859803
"CMK-86",7.19825118035949,4.91755218657013,4.07732651939844,4.68382274612993,3.80138253780311,4.65385556312091,4.18257358908359,4.86556639871287,0.0739549330550985
"COLO 201",10.2177709831347,7.24429285263711,6.65277539804963,4.97034961498408,6.22398184765393,7.65154391146417,5.10103951237185,8.91838435494348,0.0253474000101276
"COLO-677",7.5002082447978,5.77264868040702,4.30478763186362,4.35465557859682,4.20224733917414,4.54955804406763,3.87161312622228,5.23550362841173,0.00950246566152024
"COV318",7.64723023551206,6.34012400644101,4.89294614056162,5.86738511552711,6.3633977338199,4.64724969003712,3.96284969511852,5.43321051624035,0.000624172875154816
"COV504",8.01215295430767,5.27153378381524,8.85845518143656,4.45357999056902,4.71112676825406,4.43092286974005,6.60312994738554,5.63978926829702,0.0805434748250555
"EB1",6.8976114042816,7.24286818364626,4.28620022037213,4.37610325316899,4.36725850315278,4.35212181592202,3.73145827858988,5.24176753910395,0.00619180263596486
"EBC-1",9.14822609095784,5.05082196405448,8.11263992492332,5.20485736411256,5.21810452378612,6.53681015522135,8.33819608523812,8.23506267329074,0.0655821359568078
"EN",7.53491627548457,5.5407342877894,4.22656396763528,4.56243099761975,6.70600191138201,4.39829185128407,3.86607090703247,4.9778361418475,0.020012499999983
"ES-2",6.47288987397801,5.39611278899708,6.30262397042434,4.23690938497194,4.8829012864498,4.77896790159966,4.37384978481296,5.31043732516118,0.020847323631678
"F-36P",6.55341605805788,6.86638713683772,4.07085203997566,4.26734476767524,4.52483508951901,4.47487951475203,3.84895678472905,4.83152615201079,0.0168625133862449
"FU97",9.00212342720969,8.8225917677417,4.28768273472629,5.79199670267521,5.08308370507008,4.68088527188202,3.93153598817039,4.96772347735259,0.0630894711229278
"FU-OV-1",9.20332758113074,6.22739031754274,4.37146071252936,4.77627179889493,5.91693441798039,4.56170200086521,4.27877634491405,5.02184391996747,0.118941062369177
"GRANTA-519",6.59468809141954,6.43425872363854,4.20361130625823,4.76144411577158,3.82329416310764,4.49801227143797,5.15458191156318,4.99175426849715,0.0327037521557405
"HARA",8.58612325381837,6.51964903263781,6.81090192365873,4.78215976478784,5.25315599317044,5.02553612676522,4.08701210242622,8.23076834569013,0.113943196850082
"HCC-15",8.85208078018766,5.72674955930354,5.34463845516084,4.30392372756513,4.80796007355006,5.54790978228577,4.10681498616614,7.83365177275895,0.0316242092047767
"HCC2935",10.0886402013284,6.74552785266476,7.32676163498388,5.89790563664487,8.52714765862903,7.36621804648989,8.34952389535117,8.11058897232188,0.368565322684801
"HCC4006",9.63573309980162,7.23289190707757,7.94825066305908,4.80771768551105,6.10951392889743,5.73809514088872,7.8034704758184,7.9013578733101,0.492862945062867
"HCC-44",6.48218707618678,6.46885883640052,7.4730233177691,4.49267680095774,5.33317932817261,5.85467855511734,5.3150114804795,6.58180253122547,0.00729468617958273
"HCC-56",10.2962330370885,6.25143045335329,6.01373404409302,6.17328996831433,5.38266966217658,6.55034399076281,6.95995468764291,9.69602433825373,0.0578334854028187
"HCC-78",10.4357876453822,6.64257537915297,9.45245092726111,4.9123778435691,6.33590741532919,4.8796534856686,7.9102607361333,8.1467294403784,0.00674104947431464
"HCC827",8.21502852932382,6.72819580654969,9.02167778676526,5.09375911648812,7.29636507463095,5.41989722314557,6.52511037465836,7.71818300307546,0.578809311000304
"HDQ-P1",8.66910455400813,7.55953505551119,8.47391999683276,6.99396244833613,5.7291805264036,5.80547991296561,5.82126806489733,6.92483919923322,0.210665232024632
